label,message,label_num,message_length,clean_text
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,1,150,nokia get win free auction take part send nokia hg suit land row w jhl
ham,Whos this am in class:-),0,24,who class
ham,Hey r ü still online? I've finished the formatting...,0,53,hey r still onlin finish format
ham,Great! So what attracts you to the brothas?,0,43,great attract brotha
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,1,177,promot number ur award citi break could win summer shop spree everi wk txt store skilgm tsc winawk age perwksub
ham,Stupid.its not possible,0,23,stupid possibl
ham,I cant pick the phone right now. Pls send a message,0,51,cant pick phone right pl send messag
ham,LOL what happens in Vegas stays in vegas,0,40,lol happen vega stay vega
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",0,153,hello hello hi lou sorri took long repli left mobil friend lancast got bak neway im sorri make ur b day hun
ham,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,0,82,use soc use home dunno type word ar
ham,Dad says hurry the hell up,0,26,dad say hurri hell
ham,Wake me up at  &lt;#&gt;  am morning:),0,38,wake lt gt morn
ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",0,82,get class bsn like lt gt minut know advis
ham,Great! I shoot big loads so get ready!,0,38,great shoot big load get readi
ham,I'll meet you in the lobby,0,26,meet lobbi
ham,You still coming tonight?,0,25,still come tonight
ham,What happen dear tell me,0,24,happen dear tell
ham,"Sir, i am waiting for your call, once free please call me.",0,58,sir wait call free pleas call
ham,No i am not having not any movies in my laptop,0,46,movi laptop
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,0,90,text finish long time ago shower er ything
ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,0,128,ok im sure time finish tomorrow wanna spend even co would vewi vewi lubli love xxx
ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",0,70,hello per request lt gt rs transfer
ham,I am in tirupur.  call you da.,0,30,tirupur call da
spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,1,157,winner special select receiv cash award speak live oper claim call pm cost p
ham,S:)but he had some luck.2 catches put down:),0,44,luck catch put
ham,How i noe... Did ü specify da domain as nusstu... Ü still in sch...,0,67,noe specifi da domain nusstu still sch
ham,Oh...i asked for fun. Haha...take care. ü,0,41,oh ask fun haha take care
ham,Shall i get my pouch?,0,21,shall get pouch
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,0,158,hey loverboy love tell look pictur ach feel leg fuck want need crave
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",0,127,boy sweet word left morn sigh goe day love start studi
ham,Kent vale lor... Ü wait 4 me there ar?,0,38,kent vale lor wait ar
ham,Ok. Very good. Its all about making that money.,0,47,ok good make money
ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),0,65,read gud habit nan bari hudgi yorg pataistha ertini kano
ham,Aight do you still want to get money,0,36,aight still want get money
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1,114,free top rington sub weekli rington get st week free send subpoli per week stop sm
ham,Ok.ok ok..then..whats ur todays plan,0,36,ok ok ok what ur today plan
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,0,37,town v import
ham,"Sorry pa, i dont knw who ru pa?",0,31,sorri pa dont knw ru pa
ham,Wat u doing there?,0,18,wat u
ham,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,0,84,meet rite go home lor dun feel like comin ok
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",0,159,oh get paid outstand one commerci hasbro august made us jump mani hoop get paid still
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",0,92,late call tomorrow morn take care sweet dream u ummifi bye
ham,Networking technical support associate.,0,39,network technic support associ
ham,I'm gonna rip out my uterus.,0,28,gonna rip uteru
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,0,66,cool like swim pool jacuzzi hous
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",1,197,thank rington order refer number x mobil charg tone arriv pleas call custom servic colour red text colour txtstar
ham,"Yeah why not, is the gang all ready",0,35,yeah gang readi
ham,Blank is Blank. But wat is blank? Lol,0,37,blank blank wat blank lol
ham,I'm in a movie... Collect car oredi...,0,38,movi collect car oredi
ham,We left already we at orchard now.,0,34,left alreadi orchard
spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",1,156,hi night ur lucki night uve invit xchat uk wildest chat txt chat p msgrcvdhg suit land row w j hl ldn yr
ham,Nothing spl..wat abt u and whr ru?,0,34,noth spl wat abt u whr ru
ham,No chikku nt yet.. Ya i'm free,0,30,chikku nt yet ya free
ham,"Aldrine, rakhesh ex RTM here.pls call.urgent.",0,45,aldrin rakhesh ex rtm pl call urgent
ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,0,137,search happi main sourc unhappi accept life way come u find happi everi moment u live
ham,I'm at home. Please call,0,24,home pleas call
ham,"I guess you could be as good an excuse as any, lol.",0,51,guess could good excus lol
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",0,293,frnd neces life imagin urself witout frnd hw u feel ur colleg wat u wth ur cell wat abt function thnk abt event esp care miss amp irrit u wrd dear love frnd wthout u cant live jst takecar goodmorn
ham,Gud mrng dear hav a nice day,0,28,gud mrng dear hav nice day
ham,Old Orchard near univ. How about you?,0,37,old orchard near univ
ham,"4 tacos + 1 rajas burrito, right?",0,33,taco raja burrito right
ham,"It‘s £6 to get in, is that ok?",0,30,get ok
ham,Hows the street where the end of library walk is?,0,49,how street end librari walk
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0,263,plz note anyon call mobil co amp ask u type lt gt lt gt disconnect call coz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verifi cnn ibn
ham,We stopped to get ice cream and will go back after,0,50,stop get ice cream go back
ham,Did you stitch his trouser,0,26,stitch trouser
ham,No da. . Vijay going to talk in jaya tv,0,39,da vijay go talk jaya tv
spam,2/2 146tf150p,1,13,tf p
ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?,0,58,hey bore think u wat r u
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?",0,62,nah wednesday bring mini cheeto bag
ham,Nobody names their penis a girls name this story doesn't add up at all,0,70,nobodi name peni girl name stori add
ham,"Aight, let me know when you're gonna be around usf",0,50,aight let know gonna around usf
ham,I'm not. She lip synced with shangela.,0,38,lip sync shangela
ham,Ü neva tell me how i noe... I'm not at home in da aft wat... ,0,61,neva tell noe home da aft wat
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0,152,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,1,147,dear voucher holder claim st class airport loung pass use holiday voucher call book quot st class x
ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",0,158,buzz hey love think hope day goe well sleep miss babe long moment togeth love smile
ham,"Haha... Sounds crazy, dunno can tahan anot...",0,45,haha sound crazi dunno tahan anot
ham,Why are u up so early?,0,22,u earli
ham,Ya that one is slow as poo,0,26,ya one slow poo
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,101,bloomberg messag center wait appli futur http career bloomberg com
ham,Im on gloucesterroad what are uup to later?,0,43,im gloucesterroad uup later
ham,Yes:)here tv is always available in work place..,0,48,ye tv alway avail work place
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,1,109,ye place town meet excit adult singl uk txt chat p msg
ham,Lol no ouch but wish i'd stayed out a bit longer,0,48,lol ouch wish stay bit longer
ham,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",0,162,god ask forgiv littl child gave love repli wonder fruit tree give hurt stone good night
ham,We'll join the  &lt;#&gt;  bus,0,30,join lt gt bu
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,0,110,ask keep one mayb get messag sent glo
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,1,158,free st week nokia tone ur mob everi week txt nokia get txting tell ur mate www getz co uk pobox w wq norm p tone
ham,K.i will send in  &lt;#&gt;  min:),0,34,k send lt gt min
ham,Would me smoking you out help us work through this difficult time,0,65,would smoke help us work difficult time
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",1,137,someon u know ask date servic contact cant guess call reveal pobox xy p
ham,Yes.mum lookin strong:),0,23,ye mum lookin strong
ham,"Sir Goodmorning, Once free call me.",0,35,sir goodmorn free call
ham,Where are you call me.,0,22,call
ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0,96,gr see messag r u leav congrat dear school wat r ur plan
ham,Love it! The girls at the office may wonder why you are smiling but sore...,0,75,love girl offic may wonder smile sore
ham,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",0,81,hi wlcome back wonder got eaten lion someth noth much
ham,Does uncle timi help in clearing cars,0,37,uncl timi help clear car
ham,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,0,71,came hostel go sleep plz call class hrishi
